Pool Price

""

Date (HE),Price ($),30Ravg ($),AIL Demand (MW)
"04/13/2018 24","26.18","41.04","9002.0"
"04/14/2018 01","26.45","41.03","8753.0"
"04/14/2018 02","25.27","41.03","8576.0"
"04/14/2018 03","21.07","41.02","8513.0"
"04/14/2018 04","25.11","41.01","8467.0"
"04/14/2018 05","25.56","41.00","8367.0"
"04/14/2018 06","26.60","40.99","8403.0"
"04/14/2018 07","26.60","40.98","8538.0"
"04/14/2018 08","26.60","40.96","8685.0"
"04/14/2018 09","26.68","40.95","8993.0"
"04/14/2018 10","27.17","40.94","9202.0"
"04/14/2018 11","27.17","40.92","9209.0"
"04/14/2018 12","27.18","40.91","9219.0"
"04/14/2018 13","27.18","40.89","9196.0"
"04/14/2018 14","27.18","40.88","9150.0"
"04/14/2018 15","27.18","40.87","9089.0"
"04/14/2018 16","27.18","40.86","9071.0"
"04/14/2018 17","27.19","40.85","9097.0"
"04/14/2018 18","28.48","40.84","9144.0"
"04/14/2018 19","28.55","40.84","9047.0"
"04/14/2018 20","27.19","40.83","8995.0"
"04/14/2018 21","30.00","40.82","9119.0"
"04/14/2018 22","31.75","40.81","9234.0"
"04/14/2018 23","31.75","40.81","9079.0"
"04/14/2018 24","28.78","40.80","8856.0"
"04/15/2018 01","27.19","40.79","8631.0"
"04/15/2018 02","27.19","40.78","8526.0"
"04/15/2018 03","27.19","40.77","8483.0"
"04/15/2018 04","27.18","40.77","8447.0"
"04/15/2018 05","27.18","40.76","8444.0"
"04/15/2018 06","27.18","40.75","8520.0"
"04/15/2018 07","27.18","40.74","8606.0"
"04/15/2018 08","27.18","40.73","8677.0"
"04/15/2018 09","27.19","40.72","8858.0"
"04/15/2018 10","29.62","40.71","9023.0"
"04/15/2018 11","31.74","40.70","9101.0"
"04/15/2018 12","31.75","40.70","9177.0"
"04/15/2018 13","33.18","40.70","9201.0"
"04/15/2018 14","33.26","40.69","9173.0"
"04/15/2018 15","33.25","40.69","9154.0"
"04/15/2018 16","33.25","40.69","9184.0"
"04/15/2018 17","32.58","40.69","9302.0"
"04/15/2018 18","33.25","40.69","9407.0"
"04/15/2018 19","32.48","40.69","9359.0"
"04/15/2018 20","33.26","40.69","9340.0"
"04/15/2018 21","33.26","40.69","9457.0"
"04/15/2018 22","32.88","40.69","9519.0"
"04/15/2018 23","29.16","40.69","9227.0"
"04/15/2018 24","27.56","40.68","8906.0"
"04/16/2018 01","27.18","40.67","8694.0"
"04/16/2018 02","27.18","40.67","8585.0"
"04/16/2018 03","27.19","40.66","8555.0"
"04/16/2018 04","30.38","40.66","8561.0"
"04/16/2018 05","31.74","40.66","8632.0"
"04/16/2018 06","31.75","40.66","8797.0"
"04/16/2018 07","39.29","40.67","9256.0"
"04/16/2018 08","34.91","40.67","9553.0"
"04/16/2018 09","44.26","40.69","9726.0"
"04/16/2018 10","54.57","40.71","9913.0"
"04/16/2018 11","104.75","40.81","10048.0"
"04/16/2018 12","51.19","40.84","10028.0"
"04/16/2018 13","42.43","40.85","9981.0"
"04/16/2018 14","33.60","40.85","10020.0"
"04/16/2018 15","38.65","40.85","10036.0"
"04/16/2018 16","46.20","40.87","10021.0"
"04/16/2018 17","74.65","40.93","10125.0"
"04/16/2018 18","85.79","41.00","10122.0"
"04/16/2018 19","74.46","41.06","9932.0"
"04/16/2018 20","46.17","41.08","9848.0"
"04/16/2018 21","46.06","41.09","9877.0"
"04/16/2018 22","44.88","41.11","9860.0"
"04/16/2018 23","32.55","41.11","9496.0"
"04/16/2018 24","31.75","41.11","9131.0"
"04/17/2018 01","28.10","41.11","8904.0"
"04/17/2018 02","27.18","41.10","8739.0"
"04/17/2018 03","27.18","41.10","8690.0"
"04/17/2018 04","27.18","41.10","8653.0"
"04/17/2018 05","27.17","41.10","8675.0"
"04/17/2018 06","27.18","41.09","8775.0"
"04/17/2018 07","30.90","41.09","9153.0"
"04/17/2018 08","31.74","41.09","9456.0"
"04/17/2018 09","31.74","41.09","9603.0"
"04/17/2018 10","31.74","41.09","9658.0"
"04/17/2018 11","31.74","41.09","9725.0"
"04/17/2018 12","31.74","41.09","9732.0"
"04/17/2018 13","31.75","41.09","9744.0"
"04/17/2018 14","31.75","41.09","9721.0"
"04/17/2018 15","31.74","41.09","9676.0"
"04/17/2018 16","31.74","41.09","9633.0"
"04/17/2018 17","31.75","41.09","9627.0"
"04/17/2018 18","31.75","41.09","9590.0"
"04/17/2018 19","31.74","41.08","9421.0"
"04/17/2018 20","31.74","41.08","9329.0"
"04/17/2018 21","31.98","41.08","9464.0"
"04/17/2018 22","33.25","41.08","9555.0"
"04/17/2018 23","31.75","41.07","9233.0"
"04/17/2018 24","31.74","41.07","8897.0"
"04/18/2018 01","29.39","41.07","8647.0"
"04/18/2018 02","27.19","41.06","8579.0"
"04/18/2018 03","27.18","41.05","8530.0"
"04/18/2018 04","27.18","41.05","8515.0"
"04/18/2018 05","27.18","41.04","8548.0"
"04/18/2018 06","28.02","41.04","8733.0"
"04/18/2018 07","27.19","41.03","9050.0"
"04/18/2018 08","31.74","41.02","9341.0"
"04/18/2018 09","31.75","41.01","9472.0"
"04/18/2018 10","31.74","41.01","9512.0"
"04/18/2018 11","31.74","41.00","9498.0"
"04/18/2018 12","32.83","40.99","9481.0"
"04/18/2018 13","33.25","40.99","9445.0"
"04/18/2018 14","39.86","41.00","9476.0"
"04/18/2018 15","38.03","41.00","9447.0"
"04/18/2018 16","36.14","41.00","9447.0"
"04/18/2018 17","33.88","40.99","9458.0"
"04/18/2018 18","34.70","41.00","9417.0"
"04/18/2018 19","36.14","41.00","9236.0"
"04/18/2018 20","33.36","41.00","9135.0"
"04/18/2018 21","37.75","41.01","9234.0"
"04/18/2018 22","38.64","41.02","9372.0"
"04/18/2018 23","33.26","41.02","9094.0"
"04/18/2018 24","31.75","41.02","8805.0"
"04/19/2018 01","31.74","41.03","8610.0"
"04/19/2018 02","27.19","41.03","8536.0"
"04/19/2018 03","27.19","41.03","8478.0"
"04/19/2018 04","27.19","41.03","8496.0"
"04/19/2018 05","27.19","41.03","8567.0"
"04/19/2018 06","31.74","41.03","8786.0"
"04/19/2018 07","36.74","41.03","9115.0"
"04/19/2018 08","41.11","41.04","9411.0"
"04/19/2018 09","34.83","41.04","9579.0"
"04/19/2018 10","33.99","41.04","9635.0"
"04/19/2018 11","33.26","41.04","9649.0"
"04/19/2018 12","33.26","41.04","9621.0"
"04/19/2018 13","31.98","41.04","9573.0"
"04/19/2018 14","33.25","41.04","9561.0"
"04/19/2018 15","33.25","41.04","9533.0"
"04/19/2018 16","33.26","41.04","9545.0"
"04/19/2018 17","33.26","41.04","9559.0"
"04/19/2018 18","32.78","41.04","9516.0"
"04/19/2018 19","31.88","41.04","9351.0"
"04/19/2018 20","31.68","41.04","9263.0"
"04/19/2018 21","31.06","41.03","9211.0"
"04/19/2018 22","29.64","41.03","9331.0"
"04/19/2018 23","27.18","41.02","9118.0"
"04/19/2018 24","27.09","41.02","8782.0"
"04/20/2018 01","25.30","41.02","8564.0"
"04/20/2018 02","22.97","41.01","8453.0"
"04/20/2018 03","22.15","40.99","8407.0"
"04/20/2018 04","22.86","40.98","8383.0"
"04/20/2018 05","20.71","40.97","8408.0"
"04/20/2018 06","26.31","40.96","8594.0"
"04/20/2018 07","28.99","40.95","8921.0"
"04/20/2018 08","30.68","40.95","9215.0"
"04/20/2018 09","42.47","40.96","9427.0"
"04/20/2018 10","32.93","40.95","9533.0"
"04/20/2018 11","33.26","40.95","9557.0"
"04/20/2018 12","33.26","40.95","9575.0"
"04/20/2018 13","33.26","40.95","9563.0"
"04/20/2018 14","33.26","40.95","9573.0"
"04/20/2018 15","33.25","40.94","9527.0"
"04/20/2018 16","33.26","40.94","9493.0"
"04/20/2018 17","32.63","40.94","9430.0"
"04/20/2018 18","31.75","40.93","9318.0"
"04/20/2018 19","29.23","40.93","9158.0"
"04/20/2018 20","27.19","40.92","9056.0"
"04/20/2018 21","27.19","40.91","9063.0"
"04/20/2018 22","28.39","40.89","9195.0"
"04/20/2018 23","27.18","40.89","9006.0"
"04/20/2018 24","27.16","40.88","8723.0"
"04/21/2018 01","27.16","40.87","8494.0"
"04/21/2018 02","27.10","40.86","8353.0"
"04/21/2018 03","27.17","40.85","8327.0"
"04/21/2018 04","27.15","40.84","8291.0"
"04/21/2018 05","27.16","40.83","8304.0"
"04/21/2018 06","27.17","40.83","8373.0"
"04/21/2018 07","27.16","40.82","8502.0"
"04/21/2018 08","26.45","40.80","8611.0"
"04/21/2018 09","27.14","40.79","8864.0"
"04/21/2018 10","27.18","40.78","9070.0"
"04/21/2018 11","27.18","40.75","9225.0"
"04/21/2018 12","27.19","40.73","9333.0"
"04/21/2018 13","27.57","40.71","9360.0"
"04/21/2018 14","31.75","40.71","9288.0"
"04/21/2018 15","32.79","40.70","9242.0"
"04/21/2018 16","33.73","40.69","9201.0"
"04/21/2018 17","31.75","40.68","9227.0"
"04/21/2018 18","27.71","40.67","9275.0"
"04/21/2018 19","27.17","40.66","9168.0"
"04/21/2018 20","27.16","40.63","9086.0"
"04/21/2018 21","27.18","40.61","9126.0"
"04/21/2018 22","27.18","40.60","9254.0"
"04/21/2018 23","27.17","40.59","9112.0"
"04/21/2018 24","27.16","40.58","8877.0"
"04/22/2018 01","27.17","40.57","8637.0"
"04/22/2018 02","27.01","40.56","8466.0"
"04/22/2018 03","25.92","40.55","8365.0"
"04/22/2018 04","25.65","40.55","8352.0"
"04/22/2018 05","27.14","40.55","8350.0"
"04/22/2018 06","27.15","40.55","8361.0"
"04/22/2018 07","27.15","40.54","8393.0"
"04/22/2018 08","28.00","40.53","8506.0"
"04/22/2018 09","29.59","40.53","8775.0"
"04/22/2018 10","29.39","40.52","8974.0"
"04/22/2018 11","31.75","40.52","9098.0"
"04/22/2018 12","31.75","40.51","9164.0"
"04/22/2018 13","31.75","40.51","9155.0"
"04/22/2018 14","31.74","40.50","9068.0"
"04/22/2018 15","31.74","40.50","9024.0"
"04/22/2018 16","31.75","40.50","9040.0"
"04/22/2018 17","32.20","40.50","9148.0"
"04/22/2018 18","36.34","40.50","9238.0"
"04/22/2018 19","32.54","40.50","9177.0"
"04/22/2018 20","33.26","40.50","9138.0"
"04/22/2018 21","33.26","40.50","9146.0"
"04/22/2018 22","42.52","40.51","9380.0"
"04/22/2018 23","33.13","40.51","9146.0"
"04/22/2018 24","33.24","40.51","8832.0"
"04/23/2018 01","31.75","40.51","8607.0"
"04/23/2018 02","31.74","40.51","8486.0"
"04/23/2018 03","28.33","40.51","8438.0"
"04/23/2018 04","27.19","40.50","8401.0"
"04/23/2018 05","28.40","40.50","8473.0"
"04/23/2018 06","32.50","40.50","8725.0"
"04/23/2018 07","33.26","40.50","9064.0"
"04/23/2018 08","36.32","40.50","9366.0"
"04/23/2018 09","46.04","40.52","9525.0"
"04/23/2018 10","45.99","40.54","9607.0"
"04/23/2018 11","46.06","40.55","9659.0"
"04/23/2018 12","46.11","40.57","9640.0"
"04/23/2018 13","71.50","40.62","9579.0"
"04/23/2018 14","91.85","40.70","9555.0"
"04/23/2018 15","46.06","40.72","9546.0"
"04/23/2018 16","45.16","40.74","9522.0"
"04/23/2018 17","46.06","40.75","9551.0"
"04/23/2018 18","45.90","40.77","9485.0"
"04/23/2018 19","40.02","40.78","9321.0"
"04/23/2018 20","40.00","40.79","9194.0"
"04/23/2018 21","39.17","40.80","9185.0"
"04/23/2018 22","33.26","40.79","9265.0"
"04/23/2018 23","32.38","40.79","9009.0"
"04/23/2018 24","27.18","40.78","8622.0"
"04/24/2018 01","26.77","40.78","8421.0"
"04/24/2018 02","26.59","40.77","8345.0"
"04/24/2018 03","25.10","40.77","8251.0"
"04/24/2018 04","25.18","40.77","8232.0"
"04/24/2018 05","26.68","40.76","8303.0"
"04/24/2018 06","27.78","40.76","8518.0"
"04/24/2018 07","31.74","40.76","8829.0"
"04/24/2018 08","31.75","40.76","9172.0"
"04/24/2018 09","32.58","40.76","9343.0"
"04/24/2018 10","32.94","40.76","9447.0"
"04/24/2018 11","31.75","40.76","9506.0"
"04/24/2018 12","31.75","40.76","9503.0"
"04/24/2018 13","31.74","40.76","9432.0"
"04/24/2018 14","31.74","40.76","9444.0"
"04/24/2018 15","31.74","40.76","9429.0"
"04/24/2018 16","31.74","40.76","9485.0"
"04/24/2018 17","31.72","40.76","9502.0"
"04/24/2018 18","31.75","40.76","9449.0"
"04/24/2018 19","27.49","40.75","9260.0"
"04/24/2018 20","28.32","40.75","9179.0"
"04/24/2018 21","31.74","40.75","9220.0"
"04/24/2018 22","30.91","40.75","9225.0"
"04/24/2018 23","27.08","40.74","8917.0"
"04/24/2018 24","20.27","40.73","8627.0"
"04/25/2018 01","16.92","40.72","8435.0"
"04/25/2018 02","21.09","40.71","8313.0"
"04/25/2018 03","18.26","40.70","8277.0"
"04/25/2018 04","25.06","40.70","8245.0"
"04/25/2018 05","23.93","40.70","8262.0"
"04/25/2018 06","24.31","40.70","8472.0"
"04/25/2018 07","28.09","40.70","8776.0"
"04/25/2018 08","26.83","40.70","9185.0"
"04/25/2018 09","27.83","40.69","9354.0"
"04/25/2018 10","26.89","40.69","9444.0"
"04/25/2018 11","30.41","40.69","9482.0"
"04/25/2018 12","30.70","40.69","9453.0"
"04/25/2018 13","31.74","40.69","9364.0"
"04/25/2018 14","31.95","40.69","9461.0"
"04/25/2018 15","33.26","40.69","9479.0"
"04/25/2018 16","33.26","40.69","9523.0"
"04/25/2018 17","38.12","40.70","9572.0"
"04/25/2018 18","33.89","40.70","9508.0"
"04/25/2018 19","32.46","40.71","9305.0"
"04/25/2018 20","33.03","40.72","9249.0"
"04/25/2018 21","35.94","40.72","9191.0"
"04/25/2018 22","41.95","40.74","9293.0"
"04/25/2018 23","31.89","40.75","8984.0"
"04/25/2018 24","30.72","40.75","8634.0"
"04/26/2018 01","27.08","40.75","8401.0"
"04/26/2018 02","26.74","40.75","8311.0"
"04/26/2018 03","25.69","40.76","8279.0"
"04/26/2018 04","26.00","40.75","8248.0"
"04/26/2018 05","26.00","40.75","8279.0"
"04/26/2018 06","26.85","40.75","8444.0"
"04/26/2018 07","27.94","40.74","8736.0"
"04/26/2018 08","30.69","40.74","9114.0"
"04/26/2018 09","34.04","40.75","9287.0"
"04/26/2018 10","36.25","40.76","9448.0"
"04/26/2018 11","37.00","40.76","9513.0"
"04/26/2018 12","43.29","40.78","9527.0"
"04/26/2018 13","46.00","40.80","9601.0"
"04/26/2018 14","45.90","40.82","9641.0"
"04/26/2018 15","45.29","40.85","9638.0"
"04/26/2018 16","44.57","40.88","9572.0"
"04/26/2018 17","44.90","40.91","9582.0"
"04/26/2018 18","43.47","40.93","9517.0"
"04/26/2018 19","38.99","40.95","9289.0"
"04/26/2018 20","32.37","40.95","9152.0"
"04/26/2018 21","31.74","40.95","9026.0"
"04/26/2018 22","31.74","40.95","9121.0"
"04/26/2018 23","31.69","40.94","8881.0"
"04/26/2018 24","30.10","40.94","8566.0"
"04/27/2018 01","27.18","40.94","8326.0"
"04/27/2018 02","27.18","40.93","8214.0"
"04/27/2018 03","27.18","40.92","8119.0"
"04/27/2018 04","27.14","40.92","8087.0"
"04/27/2018 05","27.11","40.91","8125.0"
"04/27/2018 06","29.97","40.91","8316.0"
"04/27/2018 07","30.40","40.90","8570.0"
"04/27/2018 08","30.12","40.90","8938.0"
"04/27/2018 09","30.90","40.89","9127.0"
"04/27/2018 10","31.74","40.89","9262.0"
"04/27/2018 11","31.75","40.89","9376.0"
"04/27/2018 12","31.75","40.89","9421.0"
"04/27/2018 13","31.75","40.89","9464.0"
"04/27/2018 14","31.75","40.89","9515.0"
"04/27/2018 15","32.56","40.89","9561.0"
"04/27/2018 16","33.26","40.89","9586.0"
"04/27/2018 17","33.26","40.89","9601.0"
"04/27/2018 18","33.16","40.90","9526.0"
"04/27/2018 19","31.75","40.89","9284.0"
"04/27/2018 20","31.68","40.89","9073.0"
"04/27/2018 21","28.87","40.88","9019.0"
"04/27/2018 22","29.84","40.87","9100.0"
"04/27/2018 23","30.00","40.87","8902.0"
"04/27/2018 24","27.18","40.86","8603.0"
"04/28/2018 01","26.98","40.86","8374.0"
"04/28/2018 02","25.70","40.86","8248.0"
"04/28/2018 03","25.70","40.85","8148.0"
"04/28/2018 04","25.89","40.85","8095.0"
"04/28/2018 05","26.40","40.85","8076.0"
"04/28/2018 06","26.98","40.84","8128.0"
"04/28/2018 07","26.99","40.83","8063.0"
"04/28/2018 08","26.39","40.82","8243.0"
"04/28/2018 09","27.16","40.81","8498.0"
"04/28/2018 10","33.01","40.81","8711.0"
"04/28/2018 11","33.26","40.81","8858.0"
"04/28/2018 12","37.28","40.81","8948.0"
"04/28/2018 13","40.44","40.82","8993.0"
"04/28/2018 14","33.25","40.82","8993.0"
"04/28/2018 15","33.26","40.82","9052.0"
"04/28/2018 16","32.73","40.82","9151.0"
"04/28/2018 17","31.71","40.82","9203.0"
"04/28/2018 18","31.75","40.82","9219.0"
"04/28/2018 19","27.53","40.81","9172.0"
"04/28/2018 20","27.17","40.80","9029.0"
"04/28/2018 21","27.14","40.79","8968.0"
"04/28/2018 22","27.17","40.78","9076.0"
"04/28/2018 23","27.02","40.78","8911.0"
"04/28/2018 24","26.93","40.77","8606.0"
"04/29/2018 01","25.24","40.76","8414.0"
"04/29/2018 02","10.36","40.74","8283.0"
"04/29/2018 03","0.00","40.70","8184.0"
"04/29/2018 04","0.00","40.66","8140.0"
"04/29/2018 05","0.00","40.63","8145.0"
"04/29/2018 06","0.00","40.59","8199.0"
"04/29/2018 07","0.00","40.55","8226.0"
"04/29/2018 08","0.00","40.51","8357.0"
"04/29/2018 09","4.85","40.48","8598.0"
"04/29/2018 10","21.84","40.47","8798.0"
"04/29/2018 11","25.91","40.47","8975.0"
"04/29/2018 12","27.15","40.47","9087.0"
"04/29/2018 13","27.19","40.47","9090.0"
"04/29/2018 14","27.18","40.47","9040.0"
"04/29/2018 15","27.19","40.47","8997.0"
"04/29/2018 16","27.18","40.47","9009.0"
"04/29/2018 17","27.18","40.46","9069.0"
"04/29/2018 18","27.19","40.46","9144.0"
"04/29/2018 19","27.18","40.45","9053.0"
"04/29/2018 20","30.96","40.45","9055.0"
"04/29/2018 21","30.10","40.45","9035.0"
"04/29/2018 22","31.75","40.45","9105.0"
"04/29/2018 23","30.61","40.45","8861.0"
"04/29/2018 24","29.47","40.44","8528.0"
"04/30/2018 01","27.19","40.44","8341.0"
"04/30/2018 02","27.19","40.43","8186.0"
"04/30/2018 03","27.18","40.43","8092.0"
"04/30/2018 04","27.18","40.43","8032.0"
"04/30/2018 05","27.18","40.43","8098.0"
"04/30/2018 06","28.20","40.43","8267.0"
"04/30/2018 07","30.56","40.43","8624.0"
"04/30/2018 08","33.31","40.43","9088.0"
"04/30/2018 09","47.40","40.45","9305.0"
"04/30/2018 10","42.90","40.46","9370.0"
"04/30/2018 11","40.62","40.47","9400.0"
"04/30/2018 12","42.73","40.49","9429.0"
"04/30/2018 13","40.89","40.50","9389.0"
"04/30/2018 14","42.82","40.51","9368.0"
"04/30/2018 15","41.47","40.52","9338.0"
"04/30/2018 16","40.51","40.53","9312.0"
"04/30/2018 17","41.14","40.55","9361.0"
"04/30/2018 18","41.35","40.56","9370.0"
"04/30/2018 19","34.78","40.56","9213.0"
"04/30/2018 20","35.42","40.57","9102.0"
"04/30/2018 21","32.15","40.57","9056.0"
"04/30/2018 22","30.00","40.56","9173.0"
"04/30/2018 23","27.64","40.56","8910.0"
"04/30/2018 24","24.39","40.55","8531.0"
"05/01/2018 01","8.52","40.51","8345.0"
"05/01/2018 02","0.00","40.47","8233.0"
"05/01/2018 03","0.00","40.42","8135.0"
"05/01/2018 04","0.00","40.38","8059.0"
"05/01/2018 05","0.00","40.33","8122.0"
"05/01/2018 06","11.28","40.30","8283.0"
"05/01/2018 07","20.60","40.28","8576.0"
"05/01/2018 08","26.97","40.27","8933.0"
"05/01/2018 09","27.11","40.26","9138.0"
"05/01/2018 10","27.18","40.26","9260.0"
"05/01/2018 11","27.10","40.24","9323.0"
"05/01/2018 12","27.04","40.23","9318.0"
"05/01/2018 13","27.18","40.22","9286.0"
"05/01/2018 14","26.96","40.21","9268.0"
"05/01/2018 15","27.15","40.20","9233.0"
"05/01/2018 16","27.19","40.19","9207.0"
"05/01/2018 17","27.18","40.18","9245.0"
"05/01/2018 18","28.20","40.17","9212.0"
"05/01/2018 19","31.44","40.17","9039.0"
"05/01/2018 20","31.74","40.17","8927.0"
"05/01/2018 21","31.75","40.17","8896.0"
"05/01/2018 22","31.75","40.17","8938.0"
"05/01/2018 23","31.74","40.16","8737.0"
"05/01/2018 24","27.62","40.16","8407.0"
"05/02/2018 01","26.79","40.15","8194.0"
"05/02/2018 02","20.11","40.13","8122.0"
"05/02/2018 03","14.85","40.11","8074.0"
"05/02/2018 04","13.96","40.08","8093.0"
"05/02/2018 05","11.29","40.06","8157.0"
"05/02/2018 06","13.18","40.03","8319.0"
"05/02/2018 07","22.86","40.02","8581.0"
"05/02/2018 08","27.08","40.01","8935.0"
"05/02/2018 09","31.05","40.00","9131.0"
"05/02/2018 10","31.38","39.99","9242.0"
"05/02/2018 11","31.60","39.97","9282.0"
"05/02/2018 12","37.33","39.96","9284.0"
"05/02/2018 13","33.26","39.94","9307.0"
"05/02/2018 14","33.26","39.92","9341.0"
"05/02/2018 15","33.25","39.90","9360.0"
"05/02/2018 16","31.80","39.88","9365.0"
"05/02/2018 17","31.75","39.86","9388.0"
"05/02/2018 18","31.74","39.84","9314.0"
"05/02/2018 19","30.64","39.81","9132.0"
"05/02/2018 20","30.13","39.78","9047.0"
"05/02/2018 21","27.19","39.74","8981.0"
"05/02/2018 22","29.37","39.72","9053.0"
"05/02/2018 23","27.13","39.71","8809.0"
"05/02/2018 24","26.83","39.70","8473.0"
"05/03/2018 01","16.77","39.68","8226.0"
"05/03/2018 02","8.77","39.65","8107.0"
"05/03/2018 03","11.03","39.62","8055.0"
"05/03/2018 04","24.93","39.61","8034.0"
"05/03/2018 05","27.18","39.61","8088.0"
"05/03/2018 06","27.19","39.60","8292.0"
"05/03/2018 07","30.07","39.60","8607.0"
"05/03/2018 08","27.19","39.59","8998.0"
"05/03/2018 09","31.66","39.57","9235.0"
"05/03/2018 10","31.53","39.56","9330.0"
"05/03/2018 11","31.74","39.54","9408.0"
"05/03/2018 12","31.75","39.50","9446.0"
"05/03/2018 13","31.74","39.46","9466.0"
"05/03/2018 14","31.74","39.44","9454.0"
"05/03/2018 15","27.34","39.42","9417.0"
"05/03/2018 16","29.83","39.40","9459.0"
"05/03/2018 17","28.30","39.38","9456.0"
"05/03/2018 18","27.19","39.37","9411.0"
"05/03/2018 19","27.18","39.36","9218.0"
"05/03/2018 20","27.19","39.35","9136.0"
"05/03/2018 21","27.19","39.32","9093.0"
"05/03/2018 22","29.90","39.31","9133.0"
"05/03/2018 23","30.10","39.30","8875.0"
"05/03/2018 24","27.17","39.29","8532.0"
"05/04/2018 01","27.07","39.28","8294.0"
"05/04/2018 02","26.59","39.28","8177.0"
"05/04/2018 03","24.53","39.26","8127.0"
"05/04/2018 04","24.10","39.25","8088.0"
"05/04/2018 05","24.43","39.24","8109.0"
"05/04/2018 06","26.75","39.23","8261.0"
"05/04/2018 07","27.07","39.20","8506.0"
"05/04/2018 08","27.18","39.13","8910.0"
"05/04/2018 09","29.14","39.08","9154.0"
"05/04/2018 10","30.56","39.02","9355.0"
"05/04/2018 11","31.75","38.92","9445.0"
"05/04/2018 12","31.75","38.56","9475.0"
"05/04/2018 13","31.74","38.37","9443.0"
"05/04/2018 14","30.17","38.30","9452.0"
"05/04/2018 15","27.11","38.25","9439.0"
"05/04/2018 16","27.00","38.19","9427.0"
"05/04/2018 17","27.12","38.14","9418.0"
"05/04/2018 18","28.11","38.11","9348.0"
"05/04/2018 19","28.40","38.09","9202.0"
"05/04/2018 20","31.26","38.08","9033.0"
"05/04/2018 21","29.55","38.05","8986.0"
"05/04/2018 22","28.72","38.04","9044.0"
"05/04/2018 23","26.78","38.02","8901.0"
"05/04/2018 24","27.15","38.00","8600.0"
"05/05/2018 01","27.16","37.98","8376.0"
"05/05/2018 02","25.77","37.97","8202.0"
"05/05/2018 03","11.70","37.94","8101.0"
"05/05/2018 04","11.90","37.91","8041.0"
"05/05/2018 05","19.92","37.89","7991.0"
"05/05/2018 06","25.64","37.88","8027.0"
"05/05/2018 07","25.64","37.82","8057.0"
